Game	Achievement	Rate
211160	|kill champion|	38.39
211160	|15 new moves|	6.60
211160	|battle of darkwater|	23.30
211160	|level 1 complete easy|	23.21
211160	|level 3 hidden packages|	1.94
211160	|20 giant kills|	5.45
211160	|level 2 complete easy|	8.23
211160	|buff 500 plus allies|	8.76
211160	|level 1 complete hard|	2.28
211160	|level 3 assassination|	16.49
211160	|level 3 dragon|	4.60
211160	|complete game hard level|	0.86
211160	|flame pot killer|	1.77
211160	|battle kill 500 legion|	17.02
211160	|perform 100 sneak kills|	7.64
211160	|use lighting ultimate|	3.39
211160	|level 1 hidden packages|	1.07
211160	|1st new move|	45.03
211160	|all new moves|	3.31
211160	|complete game easy level|	3.74
211160	|perform 25 fatalities|	39.56
211160	|level 1 dragon|	23.58
211160	|battle of hels fortress|	3.77
211160	|cliff kills|	8.87
211160	|battle kill 100 legion|	36.66
211160	|level 2 dragon|	8.49
211160	|level 3 suppliers freed|	5.10
211160	|axe throwing|	12.44
214100	|ach_stars_2|	0.81
214100	|ach_stars_3|	0.36
214100	|ach_stars_1|	4.00
214100	|ach_boss_4|	1.18
214100	|ach_boss_3|	3.69
214100	|ach_boss_2|	6.92
214100	|ach_boss_1|	18.49
110500	|ach_finish_tutorial|	51.36
110500	|ach_level_no_damage|	2.51
110500	|ach_win_episode1|	24.29
110500	|ach_win_episode3|	6.72
110500	|ach_bomb_many_objects|	14.54
110500	|ach_win_episode2|	8.11
110500	|ach_top_10_percent|	8.22
110500	|ach_level_all_rings|	1.71
110500	|ach_destroy_blocks|	0.52
110500	|ach_collect_ring_row|	84.15
110500	|ach_survive_long_throw|	6.77
110500	|ach_drop_off_scorpions|	5.65
110500	|ach_level_no_bombs|	36.77
110500	|ach_burn_midair|	1.34
110500	|ach_top_1_percent|	1.19
110500	|ach_burn_many_objects|	21.01
110500	|ach_level_half_rings|	45.07
110500	|ach_survive_splitters|	16.81
110500	|ach_win_three_episodes|	6.30
110500	|ach_shield_prevent_death|	35.89
110500	|ach_level_all_powerups|	12.87
18100	|texty|	0.01
18100	|flyboy|	0.01
18100	|testx|	0.01
60700	|ach_10min_match|	24.96
60700	|ach_m_portalpassed_20|	0.63
60700	|ach_500k_scores|	1.60
60700	|ach_m_barrels_1000|	0.14
60700	|ach_m_won_100|	0.14
60700	|ach_100k_scores|	60.47
60700	|ach_m_1m_scores|	0.16
60700	|ach_win_first_arena|	12.12
60700	|ach_m_barrels_5000|	0.14
60700	|ach_1000_credits|	4.13
60700	|ach_added_highscores|	7.68
60700	|ach_m_barrels_10000|	0.14
60700	|ach_game_started|	88.04
60700	|ach_win_match_multiplayer|	0.80
60700	|ach_win_second_arena|	7.16
60700	|ach_m_portalpassed_100|	0.17
60700	|ach_5min_match|	24.78
60700	|ach_credits_looked|	3.59
60700	|ach_special_used|	70.11
60700	|ach_m_portalpassed_50|	0.31
60700	|ach_kill_100_bots|	51.67
60700	|ach_m_won_50|	0.14
60700	|ach_m_10m_scores|	0.16
60700	|ach_win_all_arena|	5.64
60700	|ach_m_won_10|	0.19
60700	|ach_m_5m_scores|	0.16
211120	|tpm2012_achievement_cleansweep|	5.31
211120	|tpm2012_achievement_repubvictory|	33.09
211120	|tpm2012_achievement_win1mpgame|	4.63
211120	|tpm2012_achievement_nov2ndwin|	6.60
211120	|tpm2012_achievement_5wins|	11.08
211120	|tpm2012_achievement_startmpgame|	12.45
211120	|tpm2012_achievement_customcandidate|	64.51
211120	|tpm2012_achievement_obamawin|	21.36
211120	|tpm2012_achievement_400kinsinglefundraiser|	57.87
211120	|tpm2012_achievement_customcandidatevictory|	40.22
211120	|tpm2012_achievement_takeopponentshomestate|	38.31
211120	|tpm2012_achievement_ronpaulwin|	7.73
211120	|tpm2012_achievement_win5mpgame|	0.00
211120	|tpm2012_achievement_winbutlosepopvote|	15.55
211120	|tpm2012_achievement_demovictory|	43.85
211120	|tpm2012_achievement_20wins|	1.10
211120	|tpm2012_achievement_100attackads|	2.81
211120	|tpm2012_achievement_10wins|	3.72
211120	|tpm2012_achievement_romneywin|	12.24
211120	|tpm2012_achievement_attackopponent|	73.26
211120	|tpm2012_achievement_upgradebuildingtomax|	61.20
211120	|tpm2012_achievement_randomgame|	24.16
211120	|tpm2012_achievement_gatherarmy|	42.53
50000	|time attack: world 5-2|	0.76
50000	|time attack: world 3-12|	0.87
50000	|treasure hunter|	2.34
50000	|time attack: world 4-7|	0.94
50000	|scrapyard cleared!|	0.00
50000	|cartographer ( normal )|	2.18
50000	|time attack: world 4-4|	1.04
50000	|time attack: world 3-2|	1.88
50000	|cartographer ( easy )|	2.73
50000	|final level cleared ( easy )!|	0.00
50000	|goleyeath beaten ( normal )|	5.16
50000	|started game!|	0.02
50000	|time attack: world 1-9|	4.76
50000	|time attack: world 2-11|	1.90
50000	|cartographer ( hard )|	0.85
50000	|time attack: world 3-5c|	1.35
50000	|precision bbq|	24.36
50000	|time attack: world 2-7|	2.99
50000	|goleyeath beaten ( easy )|	7.60
50000	|goleyeath beaten ( hard )|	0.99
50000	|treasure hunter!|	0.00
50000	|final level cleared ( normal )!|	0.00
50000	|scrapyard cleared|	0.55
220820	|150k_slaughter|	5.63
220820	|kill_20_back_car|	8.54
220820	|30_sec_bonus_time_endurance|	1.26
220820	|combo_10k|	22.57
220820	|kill_10k_zombies_car|	14.61
220820	|survive_30_waves_slaughter|	2.16
220820	|all_events_bronze|	1.27
220820	|no_car_upgrades|	0.84
220820	|kill_3_exploders_rockets|	9.50
220820	|endurance_time|	2.09
220820	|destroy_props_5000_slaughter|	0.78
220820	|first_place_race|	23.71
220820	|unlock_sports_car|	70.03
220820	|kill_50000_in_game|	1.12
220820	|500000_money_race|	1.95
220820	|try_all_story_cars|	1.34
220820	|kill_20_zombies_tank|	23.67
220820	|kill_3_bots_railgun|	1.13
220820	|kill_25_bots_ramming|	8.94
220820	|kill_zombies_watercannon|	11.92
220820	|spawner_zombie_kill|	39.58
220820	|move_to_harbor|	28.90
220820	|die_25_times|	4.12
220820	|kill_10k_zombies_rockets|	1.10
220820	|move_to_trainstation|	16.99
220820	|finish_last_mission_hp_more|	1.63
220820	|200k_slaughter|	3.28
220820	|change_skin|	50.27
220820	|destroy_props_666_slaughter|	5.02
220820	|all_events_gold|	0.83
220820	|save_100_survivors|	9.87
220820	|move_to_airport|	12.06
220820	|drive_500_km|	3.15
220820	|finish_game|	7.62
220820	|kill_25_by_flamethrower|	1.76
220820	|destroy_props_with_bulldozer|	3.40
220820	|survive_10_waves_slaughter|	22.80
220820	|250k_slaughter|	2.13
220820	|finish_boss_woth_turbo|	1.03
220820	|kill_10k_zombies_flamer|	1.55
220820	|kill_10k_zombies_railgun|	0.97
220820	|tv_van_half_health|	32.59
220820	|all_gold_in_slaughter|	1.61
220820	|kill_30_bots_in_eliminator|	1.94
220820	|all_silver_in_slaughter|	0.86
220820	|upgrade_full_one_car|	11.68
220820	|kill_150_zombies_bulldozer|	3.64
220820	|unlock_all_skins|	1.25
220820	|kill_10000_in_game|	5.41
220820	|kill_250_zombies_combo|	2.37
220820	|finish_4th|	9.94
220820	|kill_500_in_mission|	27.20
220820	|all_weapons_upgrades|	8.25
220820	|first_br_medal|	25.62
220820	|buy_all_base_cars|	1.35
220820	|all_events_silver|	1.18
220820	|kill_harodeh_boss|	7.69
220820	|kill_tree_boss|	13.51
220820	|save_major|	86.81
220820	|kill_10_bots_race|	5.24
220820	|finish_last_mission_hp_less|	1.99
220820	|first_medal_slaughter|	26.75
220820	|kill_100_in_mission|	29.34
220820	|survive_20_waves_slaughter|	8.88
220820	|unlock_limo|	49.55
220820	|kill_first_bot|	24.64
220820	|all_upgrades_slaughter|	5.96
220820	|unlock_base_slaughter_maps|	3.43
220820	|finish_tournament_5|	2.17
220820	|kill_1000_in_game_fire|	7.10
220820	|finish_tournament_3|	5.32
220820	|finish_tournament_4|	3.10
220820	|drive_100_km|	22.72
220820	|put_up_fire|	12.35
220820	|all_bronze_in_slaughter|	1.21
220820	|finish_tournament_1|	16.21
220820	|finish_tournament_2|	8.48
220820	|tree_boss_on_fire|	11.34
220820	|kill_2000_in_mission|	11.67
220820	|combo_40k|	1.93
220820	|kill_50_spawners_game|	18.00
220820	|kill_3000_in_mission|	8.49
220820	|kill_sludge_boss|	63.78
220820	|spray_first_area|	32.09
220820	|unlock_supercar|	11.39
220820	|kill_20_spawners_mission|	18.61
220820	|kill_100_bots_br|	5.90
220820	|kill_20_dogs_flamethrower|	12.94
220820	|all_gold_in_tournaments|	1.11
220820	|all_weapons_slaughter|	11.96
220820	|drive_250_km|	10.95
220820	|1000000_money_story|	2.67
220820	|kill_30_by_railgun|	12.29
220820	|kill_first_spawner|	42.95
220820	|destroy_props_1500_slaughter|	2.90
220820	|unlock_muscle_car|	7.79
220820	|kill_10k_zombies_minigun|	3.13
220820	|combo_20k|	8.78
220820	|unlock_police_car|	20.74
220820	|find_100_money|	13.94
220820	|find_100_health|	11.48
220820	|kill_zombies_truck|	9.62
220820	|combo_30k|	3.82
18120	|ach_pass_one_level|	0.66
18120	|no_more_gorg|	6.16
18120	|mind_the_black_hole|	6.60
18120	|battle_hardened|	0.65
18120	|master_of_the_universe|	3.13
18120	|little_extra|	5.31
18120	|the_researcher|	14.63
18120	|elite_defender|	2.79
18120	|hard_measures|	0.36
18120	|skeet_shooting|	32.98
18120	|battle_hardened_hero|	0.53
18120	|bring_them|	16.15
18120	|more_merciless_than_ming|	0.33
18120	|first_victory|	87.72
18120	|gorg_buff|	4.58
18120	|spare_no_expense|	3.00
18120	|unstoppable_hero|	0.49
18120	|space_age_hero|	85.08
18120	|unstoppable|	0.55
18120	|looks_and_brains|	38.11
18120	|radiant_sir|	19.18
18120	|arcadeologist|	8.23
18120	|beamer|	7.00
18120	|brutal_victory|	12.75
18120	|a_bit_of_a_challenge|	0.62
18120	|one_satellite_man|	9.03
18120	|stardust|	36.34
18120	|mothership_smasher|	27.12
18120	|all_on_offense|	2.50
18120	|soon_to_be_hero|	12.00
18120	|too_easy|	4.28
217160	|ach_ls8_nosackkill|	0.02
217160	|ach_suicide_kill|	0.02
217160	|ach_macro_20|	0.17
217160	|ach_nosk_dnaspeed_end|	0.05
217160	|ach_all_skills_1|	0.08
217160	|ach_all_gold_challenge|	0.02
217160	|ach_all_life_diams_story|	0.02
217160	|ach_nosk_hp_end|	0.02
217160	|ach_all_time_gold_story|	0.02
217160	|ach_end_chap_4|	0.10
217160	|ach_end_chap_3|	0.10
217160	|ach_ls25_noempshot|	0.02
217160	|ach_end_chap_2|	0.11
217160	|ach_end_chap_1|	0.14
217160	|ach_all_diams_challenge|	0.02
217160	|ach_ls12_nowebcross|	0.05
217160	|ach_all_time_diams_story|	0.02
217160	|ach_all_skills_max|	0.06
217160	|ach_ls14_noslowdown|	0.06
217160	|ach_end_game|	0.08
217160	|ach_nosk_shieldrad_end|	0.02
217160	|ach_ls21_nodartcollision|	0.02
217160	|ach_all_defense_diams_story|	0.02
217160	|ach_all_life_gold_story|	0.02
217160	|ach_ls17_nopoison|	0.02
27920	|ach_survived_time_10|	0.19
27920	|ach_survived_time_07|	0.22
27920	|ach_survived_time_08|	0.21
27920	|ach_survived_time_09|	0.20
27920	|ach_survived_time_03|	0.90
27920	|ach_survived_time_04|	0.51
27920	|ach_wins_total_10|	0.11
27920	|ach_survived_time_05|	0.37
27920	|ach_survived_time_06|	0.28
27920	|ach_survived_matches_10|	0.30
27920	|ach_survived_time_02|	2.44
27920	|ach_wins_ctf_10|	0.10
27920	|ach_survived_time_01|	15.84
27920	|ach_survived_matches_09|	0.35
27920	|ach_survived_matches_06|	0.57
27920	|ach_survived_matches_05|	0.65
27920	|ach_survived_matches_08|	0.40
27920	|ach_survived_matches_07|	0.46
27920	|ach_survived_matches_02|	1.20
27920	|ach_survived_matches_01|	2.51
27920	|ach_wins_ctf_09|	0.10
27920	|ach_survived_matches_04|	0.75
27920	|ach_wins_ctf_08|	0.10
27920	|ach_survived_matches_03|	0.91
27920	|ach_kills_c4_10|	0.10
27920	|ach_kills_minigun_05|	0.26
27920	|ach_kills_minigun_04|	0.49
27920	|ach_kills_minigun_07|	0.15
27920	|ach_kills_minigun_06|	0.18
27920	|ach_kills_minigun_01|	2.51
27920	|ach_kills_minigun_03|	0.83
27920	|ach_kills_minigun_02|	1.43
27920	|ach_crusader|	0.13
27920	|ach_kills_minigun_10|	0.10
27920	|ach_kills_c4_05|	0.13
27920	|ach_kills_c4_04|	0.15
27920	|ach_kills_c4_03|	0.17
27920	|ach_kills_c4_02|	0.21
27920	|ach_kills_c4_01|	0.37
27920	|ach_wins_total_08|	0.12
27920	|ach_wins_total_07|	0.13
27920	|ach_master_trooper|	0.10
27920	|ach_wins_total_09|	0.11
27920	|ach_wins_total_01|	1.10
27920	|ach_wins_total_02|	0.54
27920	|ach_wins_total_03|	0.25
27920	|ach_wins_total_04|	0.17
27920	|ach_wins_total_05|	0.15
27920	|ach_kills_minigun_08|	0.11
27920	|ach_kills_minigun_09|	0.11
27920	|ach_wins_total_06|	0.14
27920	|ach_kills_c4_08|	0.10
27920	|ach_kills_c4_09|	0.10
27920	|ach_kills_c4_06|	0.11
27920	|ach_kills_c4_07|	0.10
27920	|ach_kills_total_10|	0.10
27920	|ach_kills_total_03|	4.46
27920	|ach_kills_total_04|	2.24
27920	|ach_kills_total_05|	0.87
27920	|ach_kills_total_06|	0.42
27920	|ach_kills_total_07|	0.23
27920	|ach_kills_total_08|	0.14
27920	|ach_kills_total_09|	0.11
27920	|ach_triple_kill_04|	0.48
27920	|ach_triple_kill_05|	0.39
27920	|ach_triple_kill_06|	0.34
27920	|ach_triple_kill_07|	0.31
27920	|ach_triple_kill_01|	5.75
27920	|ach_triple_kill_02|	1.28
27920	|ach_triple_kill_03|	0.67
27920	|ach_kills_magma_04|	0.16
27920	|ach_kills_magma_05|	0.12
27920	|ach_kills_magma_02|	0.39
27920	|ach_kills_magma_03|	0.22
27920	|ach_kills_magma_01|	1.12
27920	|ach_triple_kill_09|	0.27
27920	|ach_triple_kill_08|	0.28
27920	|ach_kills_shotgun_09|	0.10
27920	|ach_kills_shotgun_07|	0.11
27920	|ach_kills_shotgun_08|	0.10
27920	|ach_kills_shotgun_05|	0.20
27920	|ach_kills_shotgun_06|	0.14
27920	|ach_triple_kill_10|	0.25
27920	|ach_kills_grenade_09|	0.10
27920	|ach_kills_grenade_08|	0.10
27920	|ach_kills_shotgun_10|	0.10
27920	|ach_kills_grenade_07|	0.11
27920	|ach_kills_grenade_06|	0.13
27920	|ach_kills_grenade_05|	0.17
27920	|ach_kills_grenade_04|	0.23
27920	|ach_kills_grenade_03|	0.30
27920	|ach_kills_grenade_02|	0.42
27920	|ach_kills_grenade_01|	0.89
27920	|ach_quad_kill_07|	0.24
27920	|ach_kills_magma_10|	0.09
27920	|ach_quad_kill_08|	0.22
27920	|ach_quad_kill_09|	0.21
27920	|ach_wins_ctf_01|	0.24
27920	|ach_quad_kill_01|	2.43
27920	|ach_wins_ctf_03|	0.11
27920	|ach_quad_kill_02|	0.60
27920	|ach_wins_ctf_02|	0.15
27920	|ach_wins_ctf_05|	0.11
27920	|ach_quad_kill_03|	0.40
27920	|ach_wins_ctf_04|	0.11
27920	|ach_quad_kill_04|	0.33
27920	|ach_wins_ctf_07|	0.11
27920	|ach_quad_kill_05|	0.28
27920	|ach_wins_ctf_06|	0.11
27920	|ach_quad_kill_06|	0.25
27920	|ach_kills_shotgun_02|	0.62
27920	|ach_kills_shotgun_01|	1.44
27920	|ach_kills_shotgun_04|	0.30
27920	|ach_kills_shotgun_03|	0.41
27920	|ach_kills_magma_07|	0.10
27920	|ach_kills_magma_06|	0.10
27920	|ach_kills_magma_09|	0.10
27920	|ach_kills_magma_08|	0.10
27920	|ach_quad_kill_10|	0.21
27920	|ach_kills_armcutter_05|	0.29
27920	|ach_kills_armcutter_04|	0.42
27920	|ach_kills_pistol_01|	0.75
27920	|ach_kills_pistol_02|	0.31
27920	|ach_kills_armcutter_03|	0.57
27920	|ach_kills_armcutter_02|	0.81
27920	|ach_kills_pistol_03|	0.21
27920	|ach_kills_armcutter_09|	0.11
27920	|ach_kills_armcutter_08|	0.11
27920	|ach_kills_armcutter_07|	0.13
27920	|ach_kills_armcutter_06|	0.19
27920	|ach_kills_pistol_08|	0.10
27920	|ach_kills_sniper_05|	0.34
27920	|ach_kills_pistol_09|	0.10
27920	|ach_kills_sniper_04|	0.52
27920	|ach_kills_sniper_07|	0.12
27920	|ach_kills_sniper_06|	0.20
27920	|ach_kills_sniper_09|	0.10
27920	|ach_kills_armcutter_01|	1.48
27920	|ach_kills_pistol_04|	0.18
27920	|ach_hardcore|	0.13
27920	|ach_kills_sniper_08|	0.10
27920	|ach_kills_pistol_05|	0.14
27920	|ach_kills_pistol_06|	0.12
27920	|ach_kills_pistol_07|	0.10
27920	|ach_kills_plasma_02|	0.50
27920	|ach_kills_plasma_01|	1.62
27920	|ach_kills_plasma_04|	0.15
27920	|ach_kills_sniper_01|	2.07
27920	|ach_kills_plasma_03|	0.25
27920	|ach_kills_plasma_06|	0.10
27920	|ach_kills_sniper_02|	1.08
27920	|ach_kills_sniper_03|	0.74
27920	|ach_kills_plasma_05|	0.11
27920	|ach_kills_pistol_10|	0.10
27920	|ach_kills_plasma_09|	0.10
27920	|ach_kills_plasma_07|	0.10
27920	|ach_kills_plasma_08|	0.10
27920	|ach_kills_sniper_10|	0.09
27920	|ach_kills_plasma_10|	0.09
27920	|ach_light_trooper|	0.11
27920	|ach_kills_grenade_10|	0.10
27920	|ach_first_win|	11.18
27920	|ach_kills_rocket_09|	0.10
27920	|ach_wins_dtb_09|	0.11
27920	|ach_double_kill_03|	1.63
27920	|ach_wins_dtb_08|	0.11
27920	|ach_double_kill_04|	1.09
27920	|ach_wins_dtb_07|	0.11
27920	|ach_double_kill_01|	15.93
27920	|ach_wins_dtb_06|	0.12
27920	|ach_double_kill_02|	3.19
27920	|ach_wins_dtb_05|	0.12
27920	|ach_kills_rocket_04|	0.30
27920	|ach_double_kill_08|	0.49
27920	|ach_kills_rocket_03|	0.53
27920	|ach_double_kill_07|	0.56
27920	|ach_double_kill_06|	0.67
27920	|ach_kills_rocket_02|	1.00
27920	|ach_kills_rocket_01|	2.06
27920	|ach_double_kill_05|	0.83
27920	|ach_kills_rocket_08|	0.10
27920	|ach_wins_dtb_10|	0.11
27920	|ach_kills_rocket_07|	0.11
27920	|ach_kills_total_01|	12.52
27920	|ach_kills_rocket_06|	0.12
27920	|ach_double_kill_09|	0.43
27920	|ach_kills_total_02|	7.54
27920	|ach_kills_rocket_05|	0.17
27920	|ach_first_kill|	31.44
27920	|ach_double_kill_10|	0.40
27920	|ach_dark_trooper|	0.11
27920	|ach_wins_dtb_01|	0.17
27920	|ach_wins_dtb_02|	0.14
27920	|ach_wins_dtb_03|	0.13
27920	|ach_wins_dtb_04|	0.12
27920	|ach_champion|	0.10
27920	|ach_booster_trooper|	0.09
27920	|ach_kills_rocket_10|	0.10
27920	|ach_kills_assault_01|	6.24
27920	|ach_kills_assault_03|	1.17
27920	|ach_kills_assault_02|	2.68
27920	|ach_kills_assault_05|	0.20
27920	|ach_kills_assault_04|	0.52
27920	|ach_kills_assault_07|	0.12
27920	|ach_kills_assault_06|	0.13
27920	|ach_kills_assault_09|	0.10
27920	|ach_kills_no_death_10|	0.13
27920	|ach_kills_assault_08|	0.10
27920	|ach_carnage_kill_07|	0.24
27920	|ach_carnage_kill_08|	0.23
27920	|ach_carnage_kill_09|	0.22
27920	|ach_matches_total_10|	0.10
27920	|ach_carnage_kill_03|	0.35
27920	|ach_carnage_kill_04|	0.30
27920	|ach_first_match|	11.98
27920	|ach_carnage_kill_05|	0.27
27920	|ach_carnage_kill_06|	0.25
27920	|ach_wins_dm_10|	0.10
27920	|ach_kills_no_death_09|	0.14
27920	|ach_kills_no_death_07|	0.16
27920	|ach_matches_total_09|	0.10
27920	|ach_kills_no_death_08|	0.14
27920	|ach_kills_assault_10|	0.10
27920	|ach_kills_no_death_05|	0.61
27920	|ach_kills_no_death_06|	0.27
27920	|ach_kills_no_death_03|	2.37
27920	|ach_kills_no_death_04|	1.43
27920	|ach_kills_no_death_01|	9.38
27920	|ach_matches_total_04|	0.16
27920	|ach_kills_no_death_02|	4.46
27920	|ach_matches_total_03|	0.22
27920	|ach_carnage_kill_02|	0.48
27920	|ach_matches_total_02|	0.72
27920	|ach_matches_total_01|	2.48
27920	|ach_carnage_kill_01|	1.19
27920	|ach_matches_total_08|	0.11
27920	|ach_matches_total_07|	0.11
27920	|ach_matches_total_06|	0.12
27920	|ach_wins_tdm_10|	0.11
27920	|ach_matches_total_05|	0.13
27920	|ach_wins_dm_09|	0.10
27920	|ach_wins_tdm_03|	0.16
27920	|ach_kills_armcutter_10|	0.10
27920	|ach_wins_dm_08|	0.10
27920	|ach_wins_tdm_02|	0.24
27920	|ach_wins_dm_07|	0.11
27920	|ach_wins_tdm_01|	0.38
27920	|ach_wins_dm_06|	0.11
27920	|ach_wins_dm_05|	0.12
27920	|ach_wins_tdm_07|	0.11
27920	|ach_wins_dm_04|	0.13
27920	|ach_wins_tdm_06|	0.12
27920	|ach_wins_dm_03|	0.15
27920	|ach_wins_tdm_05|	0.13
27920	|ach_wins_dm_02|	0.22
27920	|ach_wins_tdm_04|	0.13
27920	|ach_wins_dm_01|	0.35
27920	|ach_wins_tdm_09|	0.11
27920	|ach_wins_tdm_08|	0.11
27920	|ach_carnage_kill_10|	0.21
260	|killed_bombplanter_with_grenade|	0.00
260	|win_map_cs_havana|	0.35
260	|earn_money_low|	26.13
260	|bomb_defuse_100|	0.00
260	|bomb_plant_100|	0.00
260	|break_props_low|	0.00
260	|win_pistolrounds_high|	0.41
260	|win_map_de_inferno|	0.49
260	|kill_bomb_defuser_at_500_feet|	0.00
260	|bomb_defuse_close_call|	2.76
260	|kill_enemy_xm1014|	0.95
260	|kill_enemy_last_bullet|	23.31
260	|kill_enemies_while_blind|	17.64
260	|kill_hostage_rescuer|	6.76
260	|kill_sniper_with_sniper|	20.35
260	|kill_enemy_hegrenade|	0.40
260	|grenade_multikill|	1.49
260	|win_knife_fights_low|	11.16
260	|kill_enemy_blinded|	4.29
260	|win_bomb_plant_after_recovery|	4.28
260	|kill_two_with_one_shot|	9.75
260	|kill_enemies_while_blind_hard|	3.32
260	|kill_while_in_air|	6.70
260	|kill_enemy_med|	7.12
260	|fast_hostage_rescue|	4.09
260	|win_map_de_port|	0.39
260	|pistol_round_knife_kill|	8.32
260	|kill_snipers|	3.15
260	|immovable_object|	15.59
260	|kill_enemy_reloading|	35.48
260	|kill_enemy_usp|	1.45
260	|win_map_de_dust|	1.13
260	|last_player_alive|	12.23
260	|win_knife_fights_high|	0.81
260	|kill_enemy_low|	29.02
260	|cause_friendly_fire_with_flashbang|	1.77
260	|win_pistolrounds_low|	8.54
260	|kill_enemy_elite|	1.87
260	|lossless_extermination|	18.89
260	|kill_enemy_deagle|	2.68
260	|hip_shot|	16.74
260	|survive_many_attacks|	1.40
260	|win_map_de_aztec|	0.70
260	|kill_with_own_gun|	3.02
260	|kill_enemy_ak47|	0.99
260	|killing_spree_ender|	12.54
260	|win_map_de_dust2|	3.75
260	|survive_grenade|	6.76
260	|kill_bomb_defuser|	6.76
260	|revenges_high|	4.37
260	|revenges_low|	20.14
260	|headshots_in_round|	15.23
260	|win_map_cs_militia|	0.76
260	|concurrent_dominations|	11.77
260	|kill_with_every_weapon|	3.86
260	|bomb_multikill|	0.99
260	|give_damage_low|	32.43
260	|win_map_de_prodigy|	0.38
260	|kill_enemy_m249|	0.52
260	|kill_enemy_awp|	0.95
260	|kill_enemy_tmp|	0.42
260	|goose_chase|	0.77
260	|kill_enemy_galil|	0.42
260	|kill_enemy_25|	0.00
260	|break_windows_low|	0.00
260	|kill_low_damage|	24.63
260	|rescue_hostages_low|	0.67
260	|win_rounds_without_buying|	4.05
260	|kill_enemy_knife|	1.35
260	|win_rounds_low|	32.50
260	|dominations_low|	28.24
260	|flawless_victory|	4.89
260	|bomb_defuse_low|	0.53
260	|defuse_defense|	2.29
260	|fired_m4a1|	0.00
260	|kill_enemy_famas|	0.39
260	|kill_bomb_pickup|	10.34
260	|fast_round_win|	15.35
260	|kill_enemy_mp5navy|	0.34
260	|win_rounds_high|	0.67
260	|kill_enemy_p90|	0.55
260	|win_map_de_train|	0.40
260	|kill_enemy_m4a1|	1.24
260	|earn_money_high|	0.47
260	|meta_weaponmaster|	0.28
260	|win_map_de_nuke|	0.57
260	|kill_sniper_with_knife|	3.02
260	|kill_enemy_m3|	1.10
260	|win_map_de_chateau|	0.40
260	|bomb_plant_in_25_seconds|	6.65
260	|kill_enemy_high|	0.86
260	|unstoppable_force|	14.07
260	|bomb_defuse_needed_kit|	5.19
260	|win_pistolrounds_med|	2.68
260	|headshots|	6.17
260	|meta_shotgun|	0.88
260	|rescue_all_hostages|	7.12
260	|kill_enemy_in_air|	11.73
260	|domination_overkills_high|	3.59
260	|bomb_defuse_one_second|	0.00
260	|killed_defuser_with_grenade|	0.67
260	|win_map_de_tides|	0.36
260	|win_map_cs_compound|	0.68
260	|nightvision_damage|	0.76
260	|kills_with_multiple_guns|	10.55
260	|win_bomb_defuse|	14.80
260	|dominations_high|	11.30
260	|extended_domination|	12.96
260	|decal_sprays|	2.21
260	|friends_same_uniform|	0.57
260	|kill_enemy_mac10|	0.38
260	|bloodless_victory|	1.26
260	|kill_enemy_ump45|	0.30
260	|win_dual_duel|	6.00
260	|win_map_cs_assault|	1.13
260	|meta_pistol|	0.76
260	|break_props|	1.08
260	|rescue_hostages_med|	0.30
260	|same_uniform|	4.64
260	|avenge_friend|	6.80
260	|domination_overkills_low|	23.17
260	|kill_when_at_low_health|	13.12
260	|kills_enemy_weapon|	5.07
260	|killer_and_enemy_in_air|	2.61
260	|kill_enemy_p228|	1.05
260	|win_rounds_med|	6.71
260	|killing_spree|	11.80
260	|meta_smg|	0.31
260	|dead_grenade_kill|	7.12
260	|donate_weapons|	0.27
260	|earn_money_med|	4.75
260	|win_map_cs_italy|	1.36
260	|win_map_de_piranesi|	0.42
260	|domination_overkills_match|	9.05
260	|kill_enemy_aug|	0.50
260	|silent_win|	3.18
260	|kill_enemy_sg550|	0.53
260	|bomb_defuse_half_second|	0.00
260	|damage_no_kill|	21.62
260	|kill_enemy_sg552|	0.58
260	|win_map_cs_office|	2.04
260	|break_windows|	0.91
260	|win_bomb_plant|	15.51
260	|kill_enemy_fiveseven|	1.59
260	|give_damage_high|	1.20
260	|kill_enemy_glock|	0.98
260	|meta_rifle|	0.29
260	|survived_headshot_due_to_helmet|	17.80
260	|kill_enemy_scout|	0.38
260	|bomb_plant_low|	1.34
260	|win_map_de_cbble|	0.49
260	|kill_enemy_team|	13.61
260	|give_damage_med|	8.77
260	|kill_enemy_g3sg1|	0.46
208460	|medical_marvels|	1.76
208460	|out_of_luck|	0.14
208460	|hello_is_anybody_out_there|	16.55
208460	|10_pvp_wins|	0.27
208460	|veterans_of_war|	0.04
208460	|suited_up|	0.22
208460	|no_man_left_behind|	1.35
208460	|through_the_heart_of_darkness|	0.24
208460	|win_8_player_ffa|	0.05
208460	|kestrel_soars|	14.38
208460	|air_supremacy|	3.55
208460	|back_from_the_brinkl|	0.03
208460	|tactical_approach|	0.28
208460	|metallurgist|	0.03
208460	|iron_general|	0.03
208460	|unlimited_power|	0.69
208460	|wing_commander|	0.03
208460	|spartan|	0.96
208460	|winning_streak_pvp_10|	0.07
208460	|salvage_harvester|	0.69
208460	|donate_ore|	0.07
208460	|winning_streak_pvp_15|	0.11
208460	|the_cavalrys_on_time|	0.08
208460	|immaculate_rush|	0.41
208460	|winning_streak_pvp_5|	0.27
208460	|whats_up_doc|	25.29
